id_mgn,latitude,longitude,site_id,snow_depth
681,80.05443667,-86.6942083,1,0.227
682,80.05443833,-86.6942117,1,0.309
683,80.05445167,-86.6942167,1,0.25
684,80.05445667,-86.6942333,1,0.275
685,80.054465,-86.6942583,1,0.241
686,80.05448167,-86.6942633,1,0.288
687,80.05450333,-86.6943067,1,0.361
688,80.05450833,-86.694305,1,0.335
689,80.05451833,-86.6943133,1,0.282
690,80.05454167,-86.6943483,1,0.363
691,80.05455,-86.6943417,1,0.369
692,80.05456667,-86.6943433,1,0.501
693,80.05457833,-86.694395,1,0.517
694,80.05457833,-86.6943933,1,0.505
695,80.05459167,-86.6944,1,0.396
696,80.05460333,-86.69442,1,0.618
697,80.05461834,-86.69444,1,0.294
698,80.05462833,-86.69447,1,0.106
699,80.05463167,-86.6944783,1,0.142
700,80.05464,-86.6945066,1,0.599
701,80.05465167,-86.6945283,1,0.662
702,80.05466,-86.69452,1,0.388
703,80.05467667,-86.6945183,1,0.251
704,80.054685,-86.6945183,1,0.292
705,80.05471,-86.6945366,1,0.391
706,80.05472,-86.6945217,1,0.412
707,80.05472833,-86.694545,1,0.438
708,80.05475,-86.6945699,1,0.435
709,80.05475167,-86.6945667,1,0.446
710,80.05475334,-86.694645,1,0.501
711,80.05475,-86.6947216,1,0.47
712,80.054745,-86.6947633,1,0.552
713,80.05473834,-86.6947833,1,0.58
714,80.05474667,-86.6948817,1,0.556
715,80.05474333,-86.6949667,1,0.487
716,80.05474833,-86.6949917,1,0.379
717,80.05474333,-86.6950417,1,0.352
718,80.05474167,-86.695095,1,0.365
719,80.05474333,-86.6951467,1,0.254
720,80.05473834,-86.6952317,1,0.249
721,80.05473667,-86.6952833,1,0.18
722,80.05474167,-86.6953734,1,0.194
723,80.054735,-86.695475,1,0.206
724,80.05473834,-86.695545,1,0.165
725,80.05474167,-86.695595,1,0.248
726,80.05473834,-86.6956733,1,0.184
727,80.05473834,-86.6957433,1,0.276
728,80.05473667,-86.6957983,1,0.248
729,80.05473,-86.6958767,1,0.248
730,80.05473167,-86.6959333,1,0.337
731,80.05472667,-86.696025,1,0.365
732,80.05472833,-86.6961083,1,0.272
733,80.054725,-86.69613,1,0.271
734,80.05473,-86.6962817,1,0.246
735,80.05472833,-86.69629,1,0.252
736,80.05472333,-86.6963517,1,0.184
737,80.05473,-86.6964284,1,0.14
738,80.05472833,-86.696495,1,0.14
739,80.054725,-86.696575,1,0.2
740,80.05472833,-86.6966299,1,0.244
741,80.05473167,-86.696695,1,0.096
742,80.05473,-86.6967667,1,0.329
743,80.05473834,-86.6968783,1,0.497
744,80.05474,-86.6968967,1,0.549
745,80.05474833,-86.69702,1,0.359
746,80.05474667,-86.6970434,1,0.328
747,80.054745,-86.69714,1,0.284
748,80.05474333,-86.6971583,1,0.308
749,80.05474333,-86.69724,1,0.336
750,80.05474167,-86.6972783,1,0.221
751,80.05474,-86.6973617,1,0.197
752,80.05474167,-86.69744,1,0.201
753,80.05474167,-86.6974967,1,0.167
754,80.054735,-86.69755,1,0.098
755,80.05473667,-86.6975983,1,0.105
756,80.05473333,-86.6977117,1,0.062
757,80.05473167,-86.6977834,1,0.068
758,80.05473,-86.697845,1,0.113
759,80.05476667,-86.6945567,1,0.322
760,80.05477167,-86.6945667,1,0.331
761,80.05478,-86.694585,1,0.312
762,80.05479167,-86.6946083,1,0.301
763,80.05481167,-86.694625,1,0.278
764,80.05482167,-86.6946284,1,0.287
765,80.05482833,-86.694645,1,0.263
766,80.05485,-86.6946817,1,0.255
767,80.054855,-86.6946833,1,0.201
768,80.054875,-86.6947016,1,0.224
769,80.05488833,-86.6947333,1,0.264
770,80.05489333,-86.6947433,1,0.174
771,80.05491,-86.6947767,1,0.136
772,80.05491833,-86.6948016,1,0.141
773,80.05493,-86.6948083,1,0.08
774,80.05493333,-86.6948233,1,0.057
775,80.05494833,-86.6948534,1,0.103
776,80.05496334,-86.69485,1,0.044
777,80.05497333,-86.6948617,1,0.153
778,80.05498667,-86.69489,1,0.25
779,80.055005,-86.69492,1,0.326
780,80.055015,-86.6949583,1,0.249
781,80.05503166,-86.6950167,1,0.167
782,80.055045,-86.695035,1,0.147
783,80.05505,-86.695065,1,0.208
784,80.05506333,-86.6950867,1,0.273
785,80.055075,-86.6951,1,0.229
786,80.05508333,-86.6951283,1,0.097
787,80.055095,-86.6951417,1,0.091
788,80.055105,-86.6951367,1,0.162
789,80.055115,-86.6951433,1,0.112
790,80.05513,-86.6951817,1,0.092
791,80.05513833,-86.6951867,1,0.075
792,80.05515667,-86.6952167,1,0.129
793,80.05516,-86.6952934,1,0.074
794,80.05516833,-86.6952966,1,0.094
795,80.05518334,-86.6953366,1,0.109
796,80.05519333,-86.6953734,1,0.109
797,80.05519833,-86.6953884,1,0.082
798,80.05522,-86.6954016,1,0.089
799,80.05523,-86.6954134,1,0.135
800,80.05524167,-86.6954283,1,0.168
801,80.05525333,-86.69543,1,0.191
802,80.05526833,-86.695465,1,0.112
803,80.05528333,-86.6954883,1,0.036
804,80.055295,-86.695515,1,0.032
805,80.05530833,-86.6955333,1,0.124
806,80.05532,-86.6955333,1,0.105
807,80.05533,-86.6955616,1,0.105
808,80.05535,-86.6955967,1,0.127
809,80.055355,-86.6956016,1,0.088
810,80.05537333,-86.6956167,1,0.059
811,80.05537666,-86.6956384,1,0.096
812,80.05538833,-86.6956517,1,0.145
813,80.05539667,-86.6956583,1,0.142
814,80.05541,-86.69569,1,0.15
815,80.05542333,-86.69575,1,0.148
816,80.05543167,-86.6957816,1,0.168
817,80.05544667,-86.6958017,1,0.082
818,80.05546333,-86.6958017,1,0.118
819,80.05547333,-86.6958,1,0.199
820,80.05548833,-86.6958167,1,0.25
821,80.055505,-86.695815,1,0.209
822,80.05552834,-86.6958,1,0.209
823,80.05554833,-86.6958067,1,0.256
824,80.05555833,-86.6958317,1,0.28
825,80.05557,-86.695835,1,0.259
826,80.05558167,-86.69586,1,0.283
827,80.05559,-86.6958767,1,0.293
828,80.05561167,-86.695885,1,0.282
829,80.05562,-86.695905,1,0.182
830,80.055635,-86.6958817,1,0.142
831,80.05564333,-86.6958867,1,0.138
832,80.05566,-86.6958833,1,0.112
833,80.05566667,-86.6958883,1,0.125
834,80.05568166,-86.695895,1,0.104
835,80.055685,-86.6958983,1,0.072
836,80.05571167,-86.6958883,1,0.054
837,80.055725,-86.6958883,1,0.046
838,80.055735,-86.6958817,1,0.039
839,80.05574333,-86.6958817,1,0.118
840,80.055765,-86.69589,1,0.123
841,80.05576833,-86.6958967,1,0.179
842,80.055785,-86.695915,1,0.146
843,80.055795,-86.6959267,1,0.168
844,80.05581167,-86.695955,1,0.095
845,80.05581833,-86.695965,1,0.127
846,80.05584,-86.6959516,1,0.186
847,80.05584833,-86.6959566,1,0.114
848,80.05586167,-86.6959633,1,0.108
849,80.05586167,-86.6959516,1,0.089
850,80.05588333,-86.6959583,1,0.064
851,80.05589334,-86.6959516,1,0.105
852,80.055905,-86.6959433,1,0.106
853,80.05591833,-86.695945,1,0.042
854,80.05593333,-86.6959366,1,0.075
855,80.05595167,-86.6959333,1,0.088
856,80.055955,-86.6959366,1,0.122
857,80.05596667,-86.6959633,1,0.124
858,80.05597667,-86.69592,1,0.213
859,80.05599,-86.6959283,1,0.151
860,80.05600333,-86.6959433,1,0.342
861,80.05600667,-86.69595,1,0.368
862,80.05601667,-86.6959566,1,0.248
863,80.05602333,-86.69597,1,0.238
864,80.05604,-86.69596,1,0.278
865,80.05605667,-86.6959733,1,0.249
866,80.05607333,-86.6960033,1,0.273
867,80.056085,-86.6959966,1,0.339
868,80.056095,-86.6960133,1,0.355
869,80.05610667,-86.6960133,1,0.323
870,80.05611334,-86.69603,1,0.356
871,80.05613,-86.6960551,1,0.079
872,80.056135,-86.6960284,1,0.339
873,80.05614667,-86.69603,1,0.514
874,80.05616166,-86.6960567,1,0.464
875,80.056175,-86.6960567,1,0.058
876,80.05618,-86.696065,1,0.045
877,80.05619,-86.6960633,1,0.119
878,80.05620667,-86.6960734,1,0.094
879,80.056215,-86.696075,1,0.32
880,80.05624167,-86.6960817,1,0.128
881,80.056245,-86.6960766,1,0.167
882,80.056255,-86.696085,1,0.183
883,80.05627167,-86.6960817,1,0.101
884,80.05627833,-86.696075,1,0.231
885,80.05629,-86.6960917,1,0.197
886,80.05630667,-86.6960967,1,0.138
887,80.05632167,-86.6960917,1,0.16
888,80.05633,-86.6961033,1,0.14
889,80.05634667,-86.696115,1,0.127
890,80.05635667,-86.69611,1,0.131
891,80.05636333,-86.6961467,1,0.119
892,80.05637667,-86.6961533,1,0.031
893,80.05638333,-86.6961367,1,0.011
894,80.05640167,-86.696125,1,0.008
895,80.05641167,-86.6961433,1,0.027
896,80.05643,-86.6961417,1,0.027
897,80.05644166,-86.696135,1,0.025
898,80.05646167,-86.6961267,1,0.051
899,80.05646667,-86.69612,1,0.007
900,80.05648667,-86.6961033,1,0.013
901,80.05649667,-86.6961067,1,0.094
902,80.05650834,-86.696095,1,0.031
903,80.05652333,-86.6961133,1,0.014
904,80.05654,-86.69613,1,0.013
905,80.05655333,-86.6961367,1,0.013
906,80.056565,-86.6961166,1,0.008
907,80.05658167,-86.69611,1,0.01
908,80.05659334,-86.6961166,1,0.02
909,80.05660667,-86.6961184,1,0.073
910,80.05662333,-86.6961383,1,0.101
911,80.056635,-86.6961417,1,0.145
912,80.05664333,-86.6961184,1,0.198
913,80.05666,-86.696135,1,0.134
914,80.05667333,-86.6961533,1,0.275
915,80.05668167,-86.696165,1,0.229
916,80.05669167,-86.69618,1,0.104
917,80.05670333,-86.6961817,1,0.113
918,80.056725,-86.696185,1,0.319
919,80.056735,-86.6961766,1,0.065
920,80.05673833,-86.696195,1,0.014
921,80.056755,-86.6962034,1,0.009
922,80.05676167,-86.6962,1,0.013
923,80.05678333,-86.6961883,1,0.023
924,80.05679,-86.696195,1,0.018
925,80.056815,-86.6961833,1,0.071
926,80.05681833,-86.6961817,1,0.096
927,80.05683167,-86.6961833,1,0.201
928,80.056845,-86.6961817,1,0.219
929,80.056865,-86.6961867,1,0.154
930,80.05686833,-86.6961817,1,0.184
931,80.05688334,-86.6961483,1,0.266
932,80.056895,-86.6961567,1,0.344
933,80.05691333,-86.6961683,1,0.211
934,80.05691833,-86.6961867,1,0.201
935,80.05693,-86.69619,1,0.308
936,80.05694167,-86.6962034,1,0.245
937,80.05695166,-86.6962083,1,0.294
938,80.056965,-86.6962184,1,0.434
939,80.05698333,-86.69624,1,0.426
940,80.05699333,-86.6962417,1,0.39
941,80.057,-86.69625,1,0.372
942,80.057015,-86.69629,1,0.462
943,80.05703,-86.6963033,1,0.472
944,80.05703833,-86.6963217,1,0.381
945,80.057045,-86.69632,1,0.356
946,80.05705833,-86.6963434,1,0.282
947,80.05707167,-86.6963667,1,0.237
948,80.05709,-86.6963933,1,0.185
949,80.057095,-86.6963984,1,0.125
950,80.05711,-86.6963834,1,0.117
951,80.05713,-86.6963917,1,0.201
952,80.05714167,-86.6964217,1,0.227
953,80.05714833,-86.6964433,1,0.264
954,80.05716334,-86.69645,1,0.262
955,80.057175,-86.6964234,1,0.132
956,80.05718167,-86.6964266,1,0.169
957,80.05720167,-86.69642,1,0.363
958,80.05721,-86.6964333,1,0.301
959,80.05721667,-86.696445,1,0.221
960,80.05722833,-86.6964483,1,0.149
961,80.05723833,-86.6964783,1,0.144
962,80.05725333,-86.6964633,1,0.199
963,80.05727167,-86.6965217,1,0.246
964,80.057275,-86.69654,1,0.282
965,80.05729333,-86.696555,1,0.273
966,80.057305,-86.6965467,1,0.174
968,80.05732167,-86.6966333,1,0.034
969,80.05734,-86.6966433,1,0.038
970,80.05734666,-86.6966417,1,0.058
971,80.05737333,-86.6966717,1,0.049
972,80.05737833,-86.6966817,1,0.061
973,80.05739167,-86.6966934,1,0.056
974,80.057405,-86.696715,1,0.086
975,80.05742667,-86.6967334,1,0.112
976,80.05744167,-86.69678,1,0.088
977,80.05745167,-86.6967617,1,0.119
978,80.05746167,-86.6967734,1,0.101
979,80.05747667,-86.6968067,1,0.154
980,80.05749333,-86.6968166,1,0.096
981,80.05750167,-86.6968383,1,0.076
982,80.05751,-86.6968483,1,0.058
983,80.05751834,-86.696865,1,0.072
984,80.05753667,-86.6968766,1,0.038
985,80.05754,-86.696885,1,0.031
986,80.05755667,-86.6969,1,0.03
987,80.05756667,-86.6969283,1,0.03
988,80.05758333,-86.6969383,1,0.028
989,80.05758834,-86.6969467,1,0.042
990,80.05761333,-86.69697,1,0.059
991,80.05762833,-86.6970034,1,0.125
992,80.05763333,-86.6969883,1,0.093
993,80.05763834,-86.6969984,1,0.095
994,80.05765666,-86.6970233,1,0.072
995,80.05765833,-86.6970133,1,0.044
996,80.05767833,-86.6970283,1,0.035
997,80.05768667,-86.69704,1,0.055
998,80.0577,-86.6970384,1,0.06
999,80.05771333,-86.6970683,1,0.032
1000,80.057725,-86.6970866,1,0.072
1001,80.05773,-86.6971033,1,0.123
1002,80.05775,-86.69712,1,0.089
1003,80.05776667,-86.6971266,1,0.052
1004,80.05777667,-86.69713,1,0.03
1005,80.05778167,-86.6971367,1,0.029
1006,80.057795,-86.6971667,1,0.03
1007,80.05780833,-86.69719,1,0.038
1008,80.05781833,-86.6972017,1,0.03
1009,80.05783166,-86.6972067,1,0.055
1010,80.05784167,-86.6972234,1,0.032
1011,80.05785333,-86.6972367,1,0.031
1012,80.057865,-86.6972433,1,0.034
1013,80.05787,-86.6972467,1,0.069
1014,80.05788333,-86.6972367,1,0.069
1015,80.05789667,-86.6972533,1,0.052
1016,80.05790167,-86.6972783,1,0.03
1017,80.05791833,-86.697305,1,0.029
1018,80.057925,-86.6972783,1,0.062
1019,80.05794,-86.6973017,1,0.075
1020,80.05795334,-86.69735,1,0.084
1021,80.05796333,-86.69735,1,0.15
1022,80.05797167,-86.6973617,1,0.091
1023,80.05798667,-86.6973683,1,0.084
1024,80.05799667,-86.6973767,1,0.045
1025,80.05800166,-86.6973884,1,0.082
1026,80.05801833,-86.6973983,1,0.088
1027,80.058025,-86.6974017,1,0.152
1028,80.05803667,-86.6974066,1,0.339
1029,80.058045,-86.697405,1,0.366
1030,80.05805833,-86.6974217,1,0.279
1031,80.05807,-86.6974467,1,0.311
1032,80.05807667,-86.69746,1,0.31
1033,80.05808834,-86.6974533,1,0.451
1034,80.0581,-86.69747,1,0.414
1035,80.05811,-86.6974417,1,0.55
1036,80.05811667,-86.6974766,1,0.531
1037,80.05812833,-86.697475,1,0.401
1038,80.05813666,-86.6975083,1,0.361
1039,80.05814667,-86.6975,1,0.416
1040,80.058165,-86.6975316,1,0.433
1041,80.05817167,-86.6975567,1,0.474
1042,80.05818833,-86.6975917,1,0.464
1043,80.0582,-86.6976184,1,0.492
1044,80.05821167,-86.6976334,1,0.48
1045,80.05822333,-86.6976334,1,0.428
1046,80.05823667,-86.6976567,1,0.377
1047,80.05825,-86.6976967,1,0.278
1048,80.05825333,-86.6976984,1,0.311
1049,80.05826167,-86.697695,1,0.27
1050,80.058275,-86.697705,1,0.278
1051,80.058285,-86.69772,1,0.283
1052,80.05829334,-86.6977517,1,0.297
1053,80.05830667,-86.6977466,1,0.281
1054,80.05832833,-86.69778,1,0.208
1055,80.05833167,-86.6977667,1,0.205
1056,80.05833833,-86.6977617,1,0.238
1057,80.05835333,-86.6977767,1,0.232
1058,80.05836333,-86.6977933,1,0.192
1059,80.05837333,-86.6977933,1,0.111
1060,80.05838833,-86.6977883,1,0.134
1061,80.058395,-86.69779,1,0.222
1062,80.05842167,-86.697785,1,0.137
1063,80.058425,-86.6977967,1,0.253
1064,80.058435,-86.697825,1,0.296
1065,80.05844167,-86.697825,1,0.335
1066,80.05845667,-86.6978266,1,0.363
1067,80.05846833,-86.6978667,1,0.218
1068,80.05847833,-86.69788,1,0.122
1069,80.05848833,-86.6979017,1,0.141
1070,80.058505,-86.697915,1,0.099
1071,80.058515,-86.6979316,1,0.045
1072,80.05852833,-86.6979333,1,0.04
1073,80.05853833,-86.6979634,1,0.01
1074,80.058545,-86.697965,1,0.011
1075,80.05856333,-86.6979733,1,0.02
1076,80.05857333,-86.697995,1,0.075
1077,80.05858333,-86.69804,1,0.133
1078,80.0586,-86.6980566,1,0.148
1079,80.05861333,-86.6980566,1,0.084
1080,80.05862667,-86.6980516,1,0.03
1081,80.05864,-86.698075,1,0.041
1082,80.058645,-86.69809,1,0.06
1083,80.05866667,-86.6981066,1,0.117
1084,80.05867,-86.6981033,1,0.131
1085,80.05869,-86.6981151,1,0.068
1086,80.05869667,-86.6981333,1,0.027
1087,79.9730983,-86.6594183,1,0.789
1088,79.9731033,-86.6594533,1,0.666
1089,79.9731333,-86.6594533,1,0.689
1090,79.973155,-86.65945,1,0.559
1091,79.9731733,-86.65947,1,0.459
1092,79.97318,-86.659435,1,0.447
1093,79.9731933,-86.659425,1,0.223
1094,79.9732017,-86.6594267,1,0.647
1095,79.973215,-86.6594417,1,0.547
1096,79.973235,-86.6594917,1,0.684
1097,79.973245,-86.6595134,1,0.726
1098,79.9732516,-86.6595333,1,0.515
1099,79.9732634,-86.65949,1,0.497
1100,79.9732717,-86.659485,1,0.423
1101,79.9732867,-86.659505,1,0.368
1102,79.9732933,-86.6595267,1,0.361
1103,79.9733117,-86.65955,1,0.298
1104,79.97333,-86.6595217,1,0.221
1105,79.9733383,-86.65951,1,0.279
1106,79.97335,-86.659515,1,0.287
1107,79.9733567,-86.6595033,1,0.285
1108,79.9733683,-86.659545,1,0.23
1109,79.9733734,-86.6595333,1,0.179
1110,79.9733833,-86.65951,1,0.182
1111,79.9733917,-86.6595383,1,0.19
1112,79.9734067,-86.6595367,1,0.184
1113,79.97341,-86.6595483,1,0.136
1114,79.9734233,-86.6595483,1,0.123
1115,79.97344,-86.65954,1,0.099
1116,79.973455,-86.6595933,1,0.084
1117,79.973465,-86.65962,1,0.053
1118,79.973475,-86.6596166,1,0.063
1119,79.9734833,-86.659625,1,0.052
1120,79.9734917,-86.65964,1,0.065
1121,79.9735033,-86.659655,1,0.098
1122,79.9735283,-86.659695,1,0.084
1123,79.9735416,-86.6597016,1,0.114
1124,79.9735467,-86.6596984,1,0.063
1125,79.9735584,-86.6596966,1,0.066
1126,79.97358,-86.6597067,1,0.06
1127,79.97359,-86.6597033,1,0.099
1128,79.9736033,-86.659705,1,0.053
1129,79.9736167,-86.6597467,1,0.069
1130,79.9736267,-86.65973,1,0.095
1131,79.9736367,-86.65971,1,0.096
1132,79.97365,-86.6597233,1,0.158
1133,79.973665,-86.6597384,1,0.168
1134,79.9736816,-86.6597517,1,0.108
1135,79.9736883,-86.659755,1,0.089
1136,79.9737167,-86.6597233,1,0.14
1137,79.9737266,-86.659705,1,0.079
1138,79.97374,-86.659695,1,0.043
1139,79.9737533,-86.6597,1,0.055
1140,79.9737617,-86.6597317,1,0.051
1141,79.9737733,-86.6597367,1,0.085
1142,79.9737967,-86.659725,1,0.078
1143,79.97381,-86.659715,1,0.066
1144,79.97382,-86.6597134,1,0.065
1145,79.9738266,-86.6597367,1,0.08
1146,79.9738384,-86.6597283,1,0.087
1147,79.97386,-86.6597601,1,0.115
1148,79.9738716,-86.65978,1,0.157
1149,79.97388,-86.6597717,1,0.174
1150,79.9738916,-86.6597717,1,0.148
1151,79.9738983,-86.6597933,1,0.256
1152,79.9739133,-86.6598017,1,0.223
1153,79.9739317,-86.6598533,1,0.202
1154,79.9739484,-86.6598384,1,0.24
1155,79.97396,-86.659875,1,0.332
1156,79.9739701,-86.6598817,1,0.3
1157,79.9739783,-86.6598767,1,0.257
1158,79.9739867,-86.6598983,1,0.262
1159,79.9740034,-86.65992,1,0.216
1160,79.9740101,-86.6599216,1,0.204
1161,79.974015,-86.6599133,1,0.182
1162,79.9740267,-86.659955,1,0.21
1163,79.9740316,-86.6599666,1,0.206
1164,79.9740433,-86.6599683,1,0.189
1165,79.9740567,-86.66001,1,0.122
1166,79.974065,-86.6599967,1,0.226
1167,79.974075,-86.6599883,1,0.283
1168,79.9740884,-86.6599916,1,0.228
1169,79.9741017,-86.65999,1,0.056
1170,79.9741117,-86.6599666,1,0.19
1171,79.97412,-86.65997,1,0.217
1172,79.9741267,-86.6599267,1,0.189
1173,79.9741334,-86.65994,1,0.199
1174,79.9741467,-86.6599483,1,0.195
1175,79.9741684,-86.6599467,1,0.258
1176,79.9741734,-86.6599683,1,0.22
1177,79.97418,-86.659965,1,0.301
1178,79.9741933,-86.6599967,1,0.257
1179,79.9742083,-86.66001,1,0.338
1180,79.9742216,-86.6600116,1,0.267
1181,79.974235,-86.6600484,1,0.366
1182,79.974245,-86.6600733,1,0.424
1183,79.9742616,-86.6600967,1,0.384
1184,79.9742667,-86.6601083,1,0.528
1185,79.9742783,-86.660135,1,0.221
1186,79.9742934,-86.6601334,1,0.483
1187,79.974295,-86.660125,1,0.206
1188,79.974305,-86.6601284,1,0.5
1189,79.974325,-86.6601166,1,0.567
1190,79.9743333,-86.66014,1,0.618
1191,79.974345,-86.660095,1,0.687
1192,79.9743617,-86.6601533,1,0.561
1193,79.9743733,-86.660185,1,0.752
1194,79.974385,-86.6601983,1,0.544
1195,79.974395,-86.6601833,1,0.716
1196,79.974405,-86.6601933,1,0.602
1197,79.97441,-86.660165,1,0.65
1198,79.9744233,-86.6601433,1,0.663
1199,79.97444,-86.6601433,1,0.361
1200,79.97445,-86.6601483,1,0.461
1201,79.9744633,-86.660135,1,0.454
1202,79.9744733,-86.6601233,1,0.523
1203,79.9744816,-86.6601567,1,0.489
1204,79.97449,-86.6601933,1,0.419
1205,79.97451,-86.66021,1,0.366
1206,79.9745184,-86.660195,1,0.381
1207,79.9745266,-86.6601833,1,0.376
1208,79.97454,-86.6601683,1,0.294
1209,79.9745583,-86.66017,1,0.215
1210,79.9745683,-86.6601617,1,0.244
1211,79.9745733,-86.6601683,1,0.271
1212,79.9745867,-86.6601983,1,0.184
1213,79.9746084,-86.66024,1,0.312
1214,79.97463,-86.6602333,1,0.253
1215,79.9746367,-86.660235,1,0.229
1216,79.9746533,-86.6602217,1,0.261
1217,79.9746701,-86.6602284,1,0.207
1218,79.9746817,-86.6602316,1,0.18
1219,79.9746916,-86.6602467,1,0.161
1220,79.9746983,-86.66025,1,0.228
1221,79.9747183,-86.6602883,1,0.301
1222,79.97473,-86.6602867,1,0.234
1223,79.9747484,-86.6603116,1,0.171
1224,79.9747583,-86.6603217,1,0.144
1225,79.9747717,-86.6603433,1,0.073
1226,79.97479,-86.6603349,1,0.075
1227,79.9747967,-86.6603383,1,0.073
1228,79.9748083,-86.6603667,1,0.16
1229,79.9748166,-86.66037,1,0.182
1230,79.9748316,-86.66038,1,0.114
1231,79.974845,-86.66041,1,0.073
1232,79.9748567,-86.6604083,1,0.092
1233,79.974865,-86.6603934,1,0.081
1234,79.97488,-86.66041,1,0.056
1235,79.9748949,-86.6604384,1,0.075
1236,79.97491,-86.6604733,1,0.078
1237,79.9749216,-86.6604866,1,0.055
1238,79.9749267,-86.66049,1,0.051
1239,79.9749416,-86.6605167,1,0.049
1240,79.974955,-86.6605183,1,0.051
1241,79.9749683,-86.660525,1,0.038
1242,79.9749817,-86.6605384,1,0.048
1243,79.9750033,-86.6605234,1,0.052
1244,79.9750167,-86.6605366,1,0.111
1245,79.975025,-86.6605366,1,0.142
1246,79.97503,-86.6605433,1,0.098
1247,79.9750383,-86.660565,1,0.077
1248,79.9750467,-86.6605767,1,0.108
1249,79.975065,-86.6605983,1,0.058
1250,79.9750933,-86.6605933,1,0.049
1251,79.9751033,-86.6606017,1,0.062
1252,79.975115,-86.6606216,1,0.073
1253,79.97513,-86.66062,1,0.049
1254,79.97514,-86.660625,1,0.088
1255,79.97515,-86.6606333,1,0.134
1256,79.97516,-86.6606433,1,0.199
1257,79.975175,-86.66066,1,0.287
1258,79.97519,-86.66067,1,0.238
1259,79.975205,-86.66067,1,0.302
1260,79.9752167,-86.6606483,1,0.376
1261,79.9752266,-86.6606617,1,0.454
1262,79.9752367,-86.660685,1,0.522
1263,79.9752451,-86.6606817,1,0.631
1264,79.9752617,-86.6607116,1,0.567
1265,79.9752716,-86.66071,1,0.71
1266,79.9752833,-86.660695,1,0.158
1267,79.9752967,-86.6607267,1,0.196
1268,79.9753066,-86.66072,1,0.153
1269,79.97532,-86.6607017,1,0.108
1270,79.975335,-86.6607217,1,0.136
1271,79.9753417,-86.6607533,1,0.099
1272,79.9753516,-86.660725,1,0.181
1273,79.9753617,-86.66071,1,0.182
1274,79.97538,-86.6607283,1,0.142
1275,79.97539,-86.6607417,1,0.178
1276,79.9754017,-86.6607383,1,0.153
1277,79.9754066,-86.6607317,1,0.134
1278,79.9754183,-86.66075,1,0.1
1279,79.9754383,-86.66077,1,0.066
1280,79.9754466,-86.6607683,1,0.12
1281,79.9754633,-86.6607617,1,0.177
1282,79.975475,-86.6607767,1,0.154
1283,79.975485,-86.6607817,1,0.124
1284,79.9754916,-86.6607667,1,0.089
1285,79.975505,-86.6607484,1,0.173
1286,79.975515,-86.660785,1,0.224
1287,79.97553,-86.6607967,1,0.232
1288,79.9755433,-86.6608034,1,0.181
1289,79.9755567,-86.6608083,1,0.176
1290,79.9755667,-86.6608217,1,0.16
1291,79.975575,-86.6608316,1,0.1
1292,79.9755884,-86.66084,1,0.094
1293,79.975605,-86.6608567,1,0.085
1294,79.975615,-86.6608484,1,0.1
1295,79.975635,-86.6608284,1,0.079
1296,79.9756417,-86.6608233,1,0.088
1297,79.9756566,-86.66082,1,0.102
1298,79.9756767,-86.6608067,1,0.099
1299,79.9756933,-86.6607983,1,0.115
1300,79.9757016,-86.660855,1,0.104
1301,79.9757117,-86.6608567,1,0.135
